-4357.930000000000,-4880.460000000000,-4665.600000000000,-4697.870000000000,-4901.560000000000,-4931.270000000000,-5277.830000000000,-5316.350000000000,-5467.240000000000,-5635.840000000000,-5732.710000000000,-5502.970000000000,-6051.410000000000,-5925.340000000000,-5908.360000000000,-6041.830000000000,-6152.280000000000,-6121.030000000000,-6411.160000000000,-5908.210000000000,-6266.250000000000,-5970.370000000000,-6146.140000000000,-6088.270000000000,-5966.960000000000,-5935.760000000000,-5577.340000000000,-5758.560000000000,-6005.640000000000,-5519.010000000000,-5544.440000000000,-5348.380000000000,-5385.280000000000,-5189.460000000000,-5021.440000000000,-4872.030000000000,-5047.490000000000,-4800.660000000000,125.632000000000,50.765000000000,
-4409.980000000000,-4198.220000000000,-4866.590000000000,-5058.020000000000,-5397.510000000000,-5209.320000000000,-5228.390000000000,-5254.970000000000,-5531.820000000000,-5744.400000000000,-5674.500000000000,-5971.110000000000,-5679.470000000000,-5964.510000000000,-6177.850000000000,-6079.010000000000,-6116.620000000000,-6216.440000000000,-5914.180000000000,-6047.600000000000,-6175.080000000000,-6151.030000000000,-5980.650000000000,-6084.410000000000,-5918.390000000000,-5864.090000000000,-5981.160000000000,-6090.440000000000,-5648.620000000000,-5602.260000000000,-5655.400000000000,-5487.260000000000,-5588.600000000000,-4985.720000000000,-4982.760000000000,-5053.450000000000,-5169.250000000000,-4591.000000000000,-285.600000000000,-120.364000000000,
-4364.860000000000,-5014.350000000000,-4990.230000000000,-4981.170000000000,-5060.200000000000,-5310.490000000000,-5291.670000000000,-5427.580000000000,-5675.520000000000,-5721.570000000000,-5902.750000000000,-5779.960000000000,-6110.780000000000,-6075.250000000000,-5934.550000000000,-5916.690000000000,-5741.070000000000,-6293.510000000000,-6078.050000000000,-6097.920000000000,-6136.560000000000,-6325.750000000000,-6060.140000000000,-5920.630000000000,-6032.040000000000,-5990.820000000000,-6076.660000000000,-6144.690000000000,-5806.300000000000,-5933.690000000000,-5473.760000000000,-5573.060000000000,-5750.350000000000,-5220.050000000000,-5576.740000000000,-5160.580000000000,-4721.380000000000,-5177.870000000000,175.707000000000,-104.435000000000,
-4541.800000000000,-4675.900000000000,-4901.300000000000,-4941.660000000000,-5243.290000000000,-5207.930000000000,-5461.720000000000,-5689.730000000000,-5511.410000000000,-5609.540000000000,-5594.350000000000,-5912.390000000000,-6218.520000000000,-6058.410000000000,-6178.250000000000,-6223.860000000000,-5819.820000000000,-6238.860000000000,-6277.450000000000,-6229.930000000000,-6178.060000000000,-6270.150000000000,-6121.900000000000,-6427.780000000000,-5857.810000000000,-6237.450000000000,-5936.200000000000,-6017.080000000000,-5878.290000000000,-5814.410000000000,-5877.940000000000,-6128.870000000000,-5354.830000000000,-5593.300000000000,-5177.370000000000,-5246.930000000000,-5078.160000000000,-220.804000000000,-146.252000000000,112.197000000000,
-4506.330000000000,-4773.510000000000,-4731.200000000000,-4936.890000000000,-5142.290000000000,-5689.380000000000,-5555.270000000000,-5576.480000000000,-5636.490000000000,-5387.910000000000,-5595.100000000000,-5779.410000000000,-5596.490000000000,-6310.630000000000,-5992.130000000000,-6035.740000000000,-5919.730000000000,-6613.720000000000,-6066.740000000000,-6491.470000000000,-6476.600000000000,-6402.840000000000,-6263.950000000000,-6304.390000000000,-6318.850000000000,-5915.430000000000,-6215.580000000000,-6008.660000000000,-5845.850000000000,-5668.980000000000,-5830.670000000000,-5580.990000000000,-5365.070000000000,-5618.780000000000,-5747.180000000000,-5376.180000000000,-4925.610000000000,69.597300000000,62.006600000000,-129.745000000000,
-4772.040000000000,-4966.440000000000,-5056.520000000000,-5008.610000000000,-5094.300000000000,-5354.610000000000,-5820.300000000000,-5462.940000000000,-5542.120000000000,-5620.980000000000,-5853.000000000000,-6037.780000000000,-6014.650000000000,-6010.520000000000,-6176.950000000000,-6189.630000000000,-6052.470000000000,-5890.630000000000,-6576.270000000000,-5980.810000000000,-6213.780000000000,-6362.600000000000,-6333.400000000000,-6347.030000000000,-6461.520000000000,-6169.310000000000,-5927.080000000000,-6083.930000000000,-5825.320000000000,-6095.760000000000,-5614.320000000000,-5847.540000000000,-5605.500000000000,-5455.560000000000,-5174.420000000000,-5492.230000000000,-197.811000000000,67.248900000000,-90.597600000000,29.144700000000,
-4727.210000000000,-5063.650000000000,-4890.040000000000,-4846.810000000000,-4839.040000000000,-5609.780000000000,-6042.150000000000,-5837.800000000000,-5695.100000000000,-5762.500000000000,-5676.830000000000,-5893.300000000000,-5834.340000000000,-5962.800000000000,-5927.800000000000,-6111.640000000000,-6172.370000000000,-6467.140000000000,-6351.610000000000,-6309.620000000000,-6318.980000000000,-6381.030000000000,-6336.930000000000,-6329.190000000000,-6363.270000000000,-6257.450000000000,-5865.560000000000,-6190.430000000000,-6405.210000000000,-5878.810000000000,-5854.080000000000,-5826.460000000000,-5707.740000000000,-5646.630000000000,-5368.470000000000,-5141.630000000000,12.233000000000,-20.832200000000,-96.541200000000,-106.027000000000,
-5003.060000000000,-4863.620000000000,-4949.810000000000,-5152.660000000000,-5324.040000000000,-5421.130000000000,-5519.230000000000,-5877.420000000000,-5754.060000000000,-5876.310000000000,-5940.210000000000,-6258.320000000000,-6297.230000000000,-5824.450000000000,-6054.180000000000,-6243.390000000000,-6215.510000000000,-6118.930000000000,-6265.540000000000,-6394.260000000000,-6389.920000000000,-6539.730000000000,-6188.380000000000,-6731.150000000000,-6753.100000000000,-6122.190000000000,-5934.350000000000,-6107.700000000000,-6147.620000000000,-5987.040000000000,-5926.730000000000,-5571.400000000000,-5549.130000000000,-5814.030000000000,-5443.560000000000,-5294.410000000000,-151.925000000000,-343.242000000000,30.229200000000,-93.442300000000,
-4667.740000000000,-4883.840000000000,-5328.450000000000,-5102.430000000000,-5280.990000000000,-5219.720000000000,-5808.350000000000,-6019.520000000000,-6077.810000000000,-5987.060000000000,-5763.630000000000,-6140.250000000000,-6160.780000000000,-6144.930000000000,-6605.770000000000,-6355.920000000000,-6520.430000000000,-6691.020000000000,-6333.260000000000,-6677.540000000000,-6604.790000000000,-6172.960000000000,-6139.930000000000,-6473.390000000000,-6267.590000000000,-6680.750000000000,-6415.360000000000,-6262.660000000000,-6088.580000000000,-6218.060000000000,-5768.430000000000,-5596.350000000000,-5444.390000000000,-5624.700000000000,-5112.290000000000,-146.246000000000,-217.273000000000,-155.484000000000,-111.577000000000,-34.511300000000,
-4910.060000000000,-5075.320000000000,-5005.380000000000,-5177.210000000000,-5601.300000000000,-5761.880000000000,-5372.210000000000,-5786.270000000000,-6105.950000000000,-5826.460000000000,-6148.490000000000,-5806.220000000000,-6057.300000000000,-5792.110000000000,-5997.730000000000,-6270.510000000000,-6465.120000000000,-6332.340000000000,-6468.840000000000,-6268.510000000000,-6239.190000000000,-6620.280000000000,-6448.100000000000,-6529.080000000000,-6527.200000000000,-5998.150000000000,-6571.120000000000,-5699.650000000000,-5963.550000000000,-5884.340000000000,-6343.360000000000,-6035.780000000000,-6102.670000000000,-5252.280000000000,-5410.610000000000,107.198000000000,-34.649100000000,-122.004000000000,-137.888000000000,-147.680000000000,
-4690.930000000000,-5052.740000000000,-5078.760000000000,-5108.580000000000,-5228.890000000000,-5805.920000000000,-5283.590000000000,-5332.440000000000,-6193.610000000000,-6138.520000000000,-6200.980000000000,-6284.290000000000,-6047.500000000000,-5884.050000000000,-6219.710000000000,-6396.030000000000,-6283.680000000000,-6547.010000000000,-6529.060000000000,-6312.020000000000,-6237.830000000000,-6455.960000000000,-6376.940000000000,-6196.750000000000,-6135.360000000000,-6809.630000000000,-6284.590000000000,-6171.780000000000,-6197.030000000000,-6006.590000000000,-6083.390000000000,-5772.520000000000,-6082.160000000000,-5734.950000000000,-92.484000000000,-218.498000000000,-60.798900000000,35.399800000000,-76.889900000000,-60.133100000000,
-4836.770000000000,-5046.860000000000,-4900.670000000000,-5172.850000000000,-5194.530000000000,-5485.760000000000,-5339.390000000000,-5625.520000000000,-5878.330000000000,-5667.440000000000,-6000.940000000000,-5977.620000000000,-6095.970000000000,-6007.400000000000,-6575.950000000000,-6259.060000000000,-6121.280000000000,-6100.890000000000,-6198.660000000000,-6544.540000000000,-6502.420000000000,-6093.850000000000,-6546.420000000000,-6359.710000000000,-6043.180000000000,-6522.330000000000,-6562.310000000000,-6164.800000000000,-6139.910000000000,-5989.560000000000,-5877.810000000000,-5847.790000000000,-5527.520000000000,-229.890000000000,-38.886300000000,227.810000000000,45.637000000000,117.531000000000,-137.098000000000,86.644200000000,
-4557.030000000000,-4799.570000000000,-5180.640000000000,-5477.700000000000,-5423.500000000000,-5275.800000000000,-5584.960000000000,-5451.820000000000,-5667.440000000000,-5784.380000000000,-5899.600000000000,-6288.130000000000,-6052.980000000000,-5875.000000000000,-6333.470000000000,-6129.600000000000,-6446.360000000000,-6216.890000000000,-6131.940000000000,-6289.500000000000,-6750.690000000000,-6318.540000000000,-6550.600000000000,-6502.680000000000,-6295.170000000000,-6352.780000000000,-6389.900000000000,-6364.560000000000,-6260.560000000000,-6045.220000000000,-5995.750000000000,-5786.390000000000,-5355.260000000000,-33.690400000000,13.364200000000,-204.940000000000,-40.582300000000, 6.579790000000, 7.801590000000,91.296100000000,
-4884.050000000000,-4865.790000000000,-5126.040000000000,-5526.400000000000,-5284.490000000000,-5612.620000000000,-5646.890000000000,-5575.360000000000,-5638.200000000000,-5934.770000000000,-5627.210000000000,-5712.220000000000,-6159.600000000000,-6460.260000000000,-5769.190000000000,-6238.150000000000,-6466.150000000000,-6325.840000000000,-6482.060000000000,-6212.140000000000,-6361.160000000000,-6312.390000000000,-6230.610000000000,-5977.150000000000,-6185.260000000000,-6265.170000000000,-6116.150000000000,-5930.550000000000,-5978.770000000000,-5809.900000000000,-6094.920000000000,-5720.190000000000,-177.940000000000,39.783900000000,-135.552000000000,-29.442800000000,-3.344390000000,128.977000000000,86.173700000000,60.508400000000,
-4517.490000000000,-4834.140000000000,-4971.340000000000,-5318.040000000000,-5168.960000000000,-5288.080000000000,-5520.030000000000,-5541.040000000000,-6062.250000000000,-5528.840000000000,-5568.880000000000,-6132.700000000000,-6196.830000000000,-5909.730000000000,-6227.380000000000,-6502.190000000000,-6451.820000000000,-6129.550000000000,-6173.410000000000,-6259.880000000000,-6240.810000000000,-6106.710000000000,-6284.330000000000,-6019.540000000000,-6355.520000000000,-6267.000000000000,-5693.170000000000,-6379.380000000000,-5717.940000000000,-5726.100000000000,-5974.320000000000,-8.949440000000,-156.298000000000,103.295000000000,-296.251000000000,-98.267100000000,-136.699000000000,142.621000000000,-248.427000000000,-69.724100000000,
-4626.550000000000,-4503.270000000000,-5175.170000000000,-5216.200000000000,-5402.420000000000,-5488.850000000000,-5239.220000000000,-5363.420000000000,-5691.230000000000,-5625.020000000000,-5886.600000000000,-5855.800000000000,-6326.330000000000,-5939.710000000000,-5994.110000000000,-5924.550000000000,-6218.110000000000,-6408.450000000000,-6256.550000000000,-6283.660000000000,-5988.350000000000,-6226.560000000000,-6029.730000000000,-6490.450000000000,-6546.290000000000,-6286.220000000000,-6162.020000000000,-5835.300000000000,-5609.740000000000,-5708.310000000000,-8.778840000000,-306.713000000000,-1.404690000000,71.795500000000,231.678000000000,-119.089000000000,-213.819000000000, 9.252590000000, 8.144790000000,137.448000000000,
-4739.100000000000,-4571.480000000000,-5155.260000000000,-4903.730000000000,-5351.400000000000,-5051.790000000000,-5355.690000000000,-5653.960000000000,-5715.370000000000,-5823.800000000000,-5448.240000000000,-6023.220000000000,-6020.950000000000,-6336.680000000000,-6100.840000000000,-6148.610000000000,-5861.530000000000,-5783.920000000000,-6080.780000000000,-6055.150000000000,-6273.790000000000,-6008.400000000000,-6241.090000000000,-6125.830000000000,-6302.770000000000,-5940.090000000000,-6128.040000000000,-5511.300000000000,-5783.460000000000,-5716.020000000000,67.683600000000,-43.184600000000,-137.177000000000,-86.926200000000,124.456000000000,-173.238000000000,153.953000000000,18.464100000000,249.687000000000,-288.395000000000,
-4720.620000000000,-4678.890000000000,-4878.460000000000,-4867.310000000000,-5004.000000000000,-5316.500000000000,-5425.490000000000,-5410.080000000000,-5593.030000000000,-5928.500000000000,-5621.680000000000,-5608.330000000000,-5846.450000000000,-6055.810000000000,-6060.350000000000,-6085.660000000000,-6156.450000000000,-6045.840000000000,-6200.470000000000,-6295.980000000000,-5973.630000000000,-5855.200000000000,-6092.280000000000,-6152.330000000000,-6020.280000000000,-6135.310000000000,-5963.870000000000,-6155.710000000000,-5471.140000000000,193.489000000000,-99.460800000000,43.419000000000,82.360100000000,26.274600000000,167.353000000000,38.127600000000,72.074300000000,45.022000000000,-23.797300000000,30.339800000000,
-4470.980000000000,-4566.480000000000,-4741.830000000000,-5216.730000000000,-4944.150000000000,-5190.630000000000,-5608.130000000000,-5395.290000000000,-5754.570000000000,-5601.540000000000,-5908.990000000000,-6174.740000000000,-5864.980000000000,-6162.760000000000,-5821.390000000000,-5753.120000000000,-6067.280000000000,-5923.340000000000,-6113.370000000000,-5941.000000000000,-5848.470000000000,-5770.830000000000,-6206.910000000000,-5805.190000000000,-6065.500000000000,-5996.280000000000,-5916.180000000000,-5909.450000000000,183.044000000000,82.603100000000,62.873400000000,77.351600000000,-157.933000000000,-23.616900000000,-122.604000000000,-268.627000000000,-84.681900000000,-153.316000000000,187.692000000000,-210.079000000000,
-4291.220000000000,-4496.330000000000,-4556.100000000000,-4718.260000000000,-5334.700000000000,-4866.040000000000,-5001.100000000000,-5314.090000000000,-5506.600000000000,-5685.820000000000,-5432.990000000000,-5703.600000000000,-5646.380000000000,-5709.320000000000,-5950.960000000000,-5957.130000000000,-6097.620000000000,-6240.300000000000,-5999.890000000000,-5926.100000000000,-6070.100000000000,-5800.030000000000,-5964.100000000000,-5922.410000000000,-5955.110000000000,-5546.990000000000,-5744.930000000000,-29.038300000000,-83.738500000000,-203.696000000000,28.530100000000,-52.476600000000, 7.150020000000,71.358700000000,105.713000000000,225.616000000000,-85.651400000000, 3.957970000000,-35.332000000000,76.219600000000,
-4143.300000000000,-4233.630000000000,-4792.090000000000,-4842.970000000000,-5013.820000000000,-5100.110000000000,-5151.820000000000,-5220.610000000000,-5236.100000000000,-5924.190000000000,-5406.590000000000,-5549.690000000000,-5578.590000000000,-5713.000000000000,-5765.270000000000,-6091.840000000000,-5885.970000000000,-5699.590000000000,-5845.550000000000,-5645.290000000000,-5731.770000000000,-5860.520000000000,-5860.680000000000,-6188.610000000000,-5844.630000000000, 2.643000000000,49.021500000000,-95.379100000000,45.077000000000,-95.287400000000,-100.264000000000,374.520000000000,-43.883400000000,-22.864100000000,182.472000000000,-2.492900000000,60.733200000000,-391.102000000000,97.803100000000,-61.082700000000,
-4362.920000000000,-4296.850000000000,-4628.510000000000,-4697.080000000000,-4727.340000000000,-4828.180000000000,-5086.300000000000,-4803.210000000000,-5259.550000000000,-5573.100000000000,-5425.160000000000,-5389.750000000000,-5932.990000000000,-5343.400000000000,-5324.890000000000,-5561.010000000000,-6019.370000000000,-5966.190000000000,-6012.240000000000,-5828.510000000000,-5401.760000000000,-5917.540000000000,-5428.730000000000,-5822.630000000000, 4.010750000000,112.757000000000,322.850000000000,41.973700000000,352.242000000000,14.886400000000,-40.431700000000,-152.503000000000,-186.453000000000,118.948000000000,156.595000000000,-68.673700000000,18.299600000000,-250.323000000000,-135.128000000000,97.482300000000,
-4099.090000000000,-4385.060000000000,-3955.020000000000,-4511.680000000000,-4678.970000000000,-4563.930000000000,-5113.410000000000,-5255.000000000000,-5244.290000000000,-5232.510000000000,-5409.380000000000,-5289.100000000000,-5774.170000000000,-5346.580000000000,-5561.380000000000,-5635.590000000000,-5694.020000000000,-5966.140000000000,-5723.090000000000,-5518.780000000000,-5529.660000000000,-5304.300000000000,-5619.940000000000,-160.643000000000,395.646000000000,125.066000000000,-89.969500000000,145.217000000000,39.630300000000,96.973400000000,-209.753000000000,-57.564100000000,260.204000000000,14.649800000000,-215.224000000000,-122.549000000000,29.858300000000,13.674600000000, 0.068948200000,85.288400000000,
-4106.150000000000,-4126.600000000000,-4253.680000000000,-4592.400000000000,-4449.290000000000,-4775.420000000000,-5069.390000000000,-4971.000000000000,-5150.350000000000,-4820.370000000000,-5354.790000000000,-5530.150000000000,-5694.540000000000,-5587.260000000000,-5582.400000000000,-5738.180000000000,-5138.700000000000,-5614.870000000000,-5640.370000000000,-5314.680000000000,-5539.960000000000,-41.283600000000,165.358000000000,141.226000000000,107.749000000000,46.475000000000,18.567700000000,-208.135000000000,47.747300000000,230.488000000000,-251.882000000000,245.705000000000,-179.033000000000,136.982000000000,62.752400000000,23.952400000000,-343.845000000000,-26.002200000000,13.416500000000,-39.668900000000,
-4183.970000000000,-4123.160000000000,-3951.980000000000,-4309.500000000000,-4578.680000000000,-4863.060000000000,-4909.750000000000,-5043.020000000000,-4845.180000000000,-5261.490000000000,-5356.260000000000,-5157.500000000000,-5326.350000000000,-5318.630000000000,-5271.190000000000,-5479.010000000000,-5285.060000000000,-5677.360000000000,-5472.010000000000,-5561.380000000000,198.514000000000,-176.893000000000,-7.910040000000,-74.414800000000,-132.169000000000,124.975000000000,-157.751000000000,-9.083340000000,-153.434000000000,196.053000000000,139.375000000000,-2.898200000000,-137.545000000000,15.501600000000, 5.035220000000,21.856500000000,113.986000000000,-29.897000000000,-22.722600000000,-147.128000000000,
-4024.350000000000,-3849.820000000000,-4007.950000000000,-4439.850000000000,-4252.540000000000,-4543.590000000000,-4616.830000000000,-4920.610000000000,-4768.730000000000,-5014.090000000000,-5036.420000000000,-5163.570000000000,-5336.730000000000,-5159.110000000000,-5711.140000000000,-5156.110000000000,-5677.120000000000,-5734.220000000000,55.468500000000,-91.216100000000,-53.736200000000,-32.177400000000, 1.655570000000,306.053000000000,37.038500000000,196.315000000000,177.350000000000,-320.950000000000, 2.918790000000,-22.192500000000,251.846000000000,167.012000000000,70.815300000000,-35.505200000000,-122.593000000000,48.574000000000,14.962400000000,-54.153600000000,-46.537700000000,67.044200000000,
-3400.340000000000,-3817.910000000000,-4338.080000000000,-4046.810000000000,-4102.790000000000,-4488.250000000000,-4184.190000000000,-4630.560000000000,-4726.660000000000,-4848.790000000000,-5080.970000000000,-4963.920000000000,-4737.380000000000,-5526.720000000000,-4963.830000000000,-16.180600000000,-98.714200000000,38.678900000000,-182.777000000000,-35.968000000000,-9.968910000000,-32.744800000000,-92.358400000000,52.064500000000,-181.164000000000,23.478900000000,253.361000000000,96.171200000000,-20.926000000000,-169.362000000000,-123.602000000000,-380.107000000000,113.222000000000,116.080000000000,137.268000000000,-15.969200000000,163.535000000000,197.302000000000,120.990000000000,204.991000000000,
-3748.320000000000,-3723.290000000000,-3764.210000000000,-3810.630000000000,-4007.600000000000,-3973.280000000000,-4264.980000000000,-4520.560000000000,-4651.380000000000,-4722.430000000000,-4772.980000000000,-4644.010000000000,-4871.690000000000,-82.195600000000,118.636000000000,293.781000000000,-34.903700000000,-212.831000000000,-13.259800000000,-39.225200000000,15.766200000000,-104.328000000000,91.772600000000,-241.263000000000,-4.949760000000,119.986000000000,-127.086000000000,-27.014300000000,-77.631200000000,-330.101000000000,194.942000000000,-57.688500000000,-120.993000000000,162.639000000000,160.375000000000,-187.410000000000,-39.792200000000,351.815000000000,-228.101000000000,-59.007900000000,
-3294.330000000000,-3263.900000000000,-3817.470000000000,-3987.850000000000,-3607.700000000000,-4213.630000000000,-3968.180000000000,-4323.900000000000,-4206.410000000000,-213.824000000000,25.974200000000,-77.712700000000,-13.891500000000,15.719500000000,381.316000000000,-100.297000000000,-195.209000000000,91.121200000000,71.760700000000,-78.222100000000, 1.703700000000,226.841000000000,-28.286600000000,112.556000000000,-152.984000000000,-109.860000000000,-91.504400000000,-339.796000000000,290.125000000000,103.279000000000,-128.600000000000,-48.193300000000,-233.553000000000, 6.352520000000,-91.960800000000,-0.768408000000,125.827000000000,-255.565000000000,-160.262000000000,-228.808000000000,
-164.318000000000,-84.436100000000,-279.574000000000,111.804000000000,-69.137900000000,279.154000000000,-106.324000000000,-276.704000000000,-33.228200000000,-218.597000000000,-41.403900000000,-15.270800000000,16.746400000000,-68.958300000000,-43.800300000000,-35.130300000000,80.065500000000,39.867100000000,171.779000000000,-271.511000000000, 0.784713000000,81.495800000000,38.594400000000,106.611000000000,132.599000000000,-156.891000000000,119.519000000000, 5.864740000000,29.373000000000,-40.988200000000,140.718000000000,161.125000000000,-138.543000000000,-209.843000000000,123.749000000000,-8.382130000000,236.661000000000,129.505000000000,-32.136100000000,90.863200000000,
