-0.538439000000,-202.604000000000,-436.896000000000,-619.355000000000,-706.501000000000,-873.992000000000,-1059.800000000000,-1272.100000000000,-1339.140000000000,-1522.400000000000,-1676.140000000000,-1709.830000000000,-1840.740000000000,-1910.420000000000,-2030.560000000000,-2161.210000000000,-2100.670000000000,-2295.310000000000,-2312.070000000000,-2393.690000000000,-2391.710000000000,-2462.460000000000,-2473.400000000000,-2453.270000000000,-2484.790000000000,-2475.390000000000,-2540.830000000000,-2530.940000000000,-2411.120000000000,-2458.820000000000,-2281.940000000000,-2353.110000000000,-2214.330000000000,-2178.720000000000,-2116.940000000000,-2050.330000000000,-1947.330000000000,-1834.100000000000,-1744.280000000000,-1611.760000000000,-1513.590000000000,-1391.050000000000,-1236.780000000000,-1056.240000000000,-967.329000000000,-713.647000000000,-619.948000000000,-358.553000000000,-182.119000000000,20.254700000000,
209.402000000000,32.993800000000,-202.054000000000,-385.715000000000,-532.108000000000,-730.080000000000,-946.737000000000,-992.436000000000,-1145.590000000000,-1330.970000000000,-1376.590000000000,-1538.660000000000,-1644.450000000000,-1738.840000000000,-1857.190000000000,-1907.230000000000,-2036.620000000000,-2076.080000000000,-2094.760000000000,-2155.700000000000,-2182.670000000000,-2279.370000000000,-2245.990000000000,-2282.640000000000,-2306.640000000000,-2238.400000000000,-2344.960000000000,-2261.860000000000,-2231.190000000000,-2255.050000000000,-2167.200000000000,-2085.040000000000,-2079.940000000000,-1911.070000000000,-1961.330000000000,-1835.440000000000,-1745.260000000000,-1619.710000000000,-1522.270000000000,-1403.100000000000,-1280.920000000000,-1147.370000000000,-1042.950000000000,-858.989000000000,-742.580000000000,-561.906000000000,-358.809000000000,-158.920000000000,33.094200000000,223.467000000000,
372.137000000000,144.403000000000,-31.194300000000,-196.435000000000,-345.214000000000,-544.741000000000,-684.717000000000,-836.265000000000,-955.362000000000,-1170.530000000000,-1268.360000000000,-1333.960000000000,-1474.310000000000,-1545.700000000000,-1697.650000000000,-1646.720000000000,-1820.530000000000,-1836.970000000000,-1940.340000000000,-2029.670000000000,-2025.020000000000,-2116.980000000000,-2054.860000000000,-2072.070000000000,-2131.530000000000,-2019.260000000000,-2040.480000000000,-2033.360000000000,-2105.040000000000,-2038.390000000000,-2002.920000000000,-1861.270000000000,-1876.150000000000,-1839.430000000000,-1676.640000000000,-1596.970000000000,-1558.320000000000,-1483.870000000000,-1336.590000000000,-1172.710000000000,-1071.710000000000,-957.972000000000,-859.822000000000,-663.077000000000,-527.705000000000,-362.535000000000,-194.925000000000,29.666500000000,221.457000000000,405.273000000000,
582.273000000000,372.669000000000,128.066000000000,-15.869300000000,-175.405000000000,-291.935000000000,-508.460000000000,-628.972000000000,-774.348000000000,-889.905000000000,-1054.860000000000,-1229.870000000000,-1315.810000000000,-1337.590000000000,-1442.750000000000,-1572.120000000000,-1627.970000000000,-1701.580000000000,-1675.190000000000,-1687.120000000000,-1801.090000000000,-1854.100000000000,-1940.070000000000,-1953.070000000000,-1981.570000000000,-1903.700000000000,-1912.970000000000,-1852.320000000000,-1858.310000000000,-1883.700000000000,-1791.140000000000,-1761.510000000000,-1686.230000000000,-1620.630000000000,-1633.730000000000,-1462.390000000000,-1354.300000000000,-1191.320000000000,-1154.840000000000,-990.349000000000,-931.729000000000,-796.981000000000,-671.356000000000,-523.970000000000,-329.975000000000,-235.640000000000,-33.682200000000,220.275000000000,349.434000000000,610.399000000000,
769.425000000000,537.512000000000,348.275000000000,164.572000000000,-22.934500000000,-228.526000000000,-314.217000000000,-488.802000000000,-607.352000000000,-731.892000000000,-853.141000000000,-986.136000000000,-1027.880000000000,-1218.570000000000,-1246.380000000000,-1328.840000000000,-1394.280000000000,-1496.820000000000,-1608.400000000000,-1638.480000000000,-1633.570000000000,-1630.480000000000,-1655.120000000000,-1688.410000000000,-1744.070000000000,-1737.030000000000,-1699.840000000000,-1674.670000000000,-1721.000000000000,-1625.150000000000,-1668.760000000000,-1523.600000000000,-1509.010000000000,-1444.030000000000,-1369.040000000000,-1364.400000000000,-1191.200000000000,-1083.700000000000,-952.326000000000,-862.956000000000,-735.399000000000,-644.691000000000,-513.009000000000,-344.578000000000,-210.866000000000,-13.873800000000,151.075000000000,354.632000000000,502.500000000000,751.701000000000,
891.140000000000,666.467000000000,503.115000000000,356.640000000000,194.901000000000,-34.976000000000,-112.481000000000,-316.000000000000,-435.227000000000,-617.579000000000,-687.128000000000,-761.804000000000,-925.966000000000,-999.166000000000,-1073.150000000000,-1226.120000000000,-1335.700000000000,-1395.490000000000,-1436.880000000000,-1439.960000000000,-1499.870000000000,-1486.540000000000,-1578.810000000000,-1518.940000000000,-1534.470000000000,-1614.870000000000,-1594.150000000000,-1596.230000000000,-1561.430000000000,-1471.750000000000,-1479.170000000000,-1406.740000000000,-1337.780000000000,-1270.420000000000,-1207.860000000000,-1103.130000000000,-1045.700000000000,-874.953000000000,-836.683000000000,-646.203000000000,-602.963000000000,-482.243000000000,-258.163000000000,-168.452000000000,-4.940390000000,125.568000000000,333.494000000000,536.660000000000,730.764000000000,965.652000000000,
1116.560000000000,891.351000000000,670.894000000000,492.454000000000,354.745000000000,171.398000000000,21.495000000000,-145.590000000000,-310.305000000000,-465.170000000000,-496.774000000000,-682.468000000000,-750.922000000000,-860.544000000000,-939.391000000000,-1049.040000000000,-1096.300000000000,-1170.550000000000,-1240.750000000000,-1293.280000000000,-1346.480000000000,-1426.410000000000,-1406.900000000000,-1442.900000000000,-1479.750000000000,-1415.930000000000,-1422.690000000000,-1398.250000000000,-1323.420000000000,-1327.860000000000,-1340.560000000000,-1255.190000000000,-1252.920000000000,-1181.470000000000,-1057.200000000000,-947.985000000000,-889.603000000000,-725.528000000000,-651.956000000000,-557.078000000000,-432.776000000000,-291.455000000000,-176.890000000000, 1.472230000000,165.950000000000,335.204000000000,526.960000000000,636.490000000000,879.111000000000,1067.950000000000,
1183.550000000000,1077.410000000000,776.108000000000,622.483000000000,450.744000000000,285.093000000000,134.494000000000,11.712100000000,-133.545000000000,-284.776000000000,-382.156000000000,-527.556000000000,-568.453000000000,-667.970000000000,-805.431000000000,-924.774000000000,-959.622000000000,-1061.620000000000,-1141.940000000000,-1176.740000000000,-1134.540000000000,-1228.350000000000,-1309.210000000000,-1273.240000000000,-1292.020000000000,-1267.950000000000,-1250.530000000000,-1224.680000000000,-1151.110000000000,-1166.540000000000,-1112.700000000000,-1116.020000000000,-1039.350000000000,-974.602000000000,-904.171000000000,-812.740000000000,-710.207000000000,-615.320000000000,-503.420000000000,-428.374000000000,-292.405000000000,-111.338000000000,27.877300000000,170.641000000000,302.509000000000,532.028000000000,680.844000000000,874.200000000000,1038.210000000000,1210.310000000000,
1376.510000000000,1169.490000000000,1035.560000000000,800.670000000000,572.418000000000,399.010000000000,300.240000000000,175.625000000000, 9.868440000000,-142.762000000000,-283.455000000000,-324.773000000000,-452.378000000000,-558.841000000000,-652.747000000000,-790.289000000000,-850.902000000000,-841.451000000000,-927.514000000000,-1026.490000000000,-1104.470000000000,-1142.270000000000,-1108.610000000000,-1089.610000000000,-1162.740000000000,-1132.670000000000,-1107.190000000000,-1092.330000000000,-1065.410000000000,-1020.420000000000,-974.237000000000,-952.890000000000,-906.913000000000,-842.799000000000,-763.540000000000,-698.673000000000,-619.390000000000,-457.068000000000,-331.451000000000,-271.803000000000,-188.129000000000,-17.637900000000,144.245000000000,275.754000000000,424.771000000000,564.897000000000,794.046000000000,1006.490000000000,1134.390000000000,1350.640000000000,
1453.310000000000,1303.330000000000,1163.330000000000,964.602000000000,723.765000000000,548.334000000000,407.058000000000,273.148000000000,138.870000000000, 4.610980000000,-87.231900000000,-241.979000000000,-328.666000000000,-428.139000000000,-536.130000000000,-688.812000000000,-704.544000000000,-721.178000000000,-850.350000000000,-817.980000000000,-862.152000000000,-961.343000000000,-949.470000000000,-946.742000000000,-984.632000000000,-990.033000000000,-1053.410000000000,-930.572000000000,-955.990000000000,-938.834000000000,-809.210000000000,-819.054000000000,-770.801000000000,-693.283000000000,-670.923000000000,-534.992000000000,-426.800000000000,-337.988000000000,-251.124000000000,-119.007000000000,36.979600000000,102.532000000000,285.611000000000,452.050000000000,525.141000000000,691.075000000000,942.850000000000,1049.000000000000,1311.110000000000,1498.120000000000,
